X,Y,full_id,osm_id,osm_type,addr_city,addr_house,addr_postc,addr_stree,building,building_l,email,internet_a,name,operator,payment_ca,payment_cr,payment_de,payment_vi,tourism,type,website,addr_count,residentia,year,addr_hou_1,building_c,building_u,landuse,building_m,roof_colou,roof_mater,amenity,branch,fax,phone,short_name,social_fac,access,bicycle_pa,building_1,layer,level,parking,parking_co,parking_la,surface,height,social_f_1,addr_neigh,addr_place,postal_cod,roof_shape,building_2,roof_level,roof_orien,building_p,addr_subur,ref,commercial,image,mapillary,history,old_name,wheelchair,shop,building_3,leisure,architect,year_of_co,religion,wikidata,denominati,historic,roof_direc,descriptio,check_date,resi,contact_fa,covered,power,sports,sport,addr_name,shelter_ty,full_id_2,osm_id_2,osm_type_2,addr_city_,addr_cou_1,addr_hou_2,addr_pos_1,addr_str_1,building_4,building_5,resident_1,type_2,year_2,addr_hou_3,height_2,addr_regio,descript_1,landuse_2,name_2,constructi,addr_pla_1,building_6,building_7,place,addr_nei_1,roof_lev_1,roof_mat_1,roof_ori_1,roof_sha_1,roof_col_1,building_8,amenity_2,parking_2,commerci_1,image_2,mapillary_,history_2,designatio,layer_2,building_9,shop_2,building10,wikidata_2,operator_2,building11,developer,phone_2,website_2,alt_name,wheelcha_1,roof_dir_1,natural,contact__1,power_2,old_name_2,ID
103.887375054891,1.30841149763612,w46928511,"46928511",way,Singapore,"95","390095",Old Airport Road,residential,"10",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w46928511,"46928511",way,Singapore,SG,"95","390095",Old Airport Road,residential,"10",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42"
103.888397961474,1.30894975262726,w46928512,"46928512",way,Singapore,"97","390097",Jalan Dua,residential,"10",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w46928512,"46928512",way,Singapore,SG,"97","390097",Jalan Dua,residential,"10",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43"
103.887173460631,1.30866687209145,w46928513,"46928513",way,Singapore,"93","390093",Jalan Dua,residential,"10",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w46928513,"46928513",way,Singapore,SG,"93","390093",Jalan Dua,residential,"10",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44"
103.888248208455,1.30859586216069,w46928520,"46928520",way,Singapore,"99","390099",Old Airport Road,residential,"10",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w46928520,"46928520",way,Singapore,SG,"99","390099",Old Airport Road,residential,"10",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45"
103.82079975,1.27228895,w54139150,"54139150",way,Singapore,"31",,Telok Blangah Rise,residential,"11",,,,,,,,,,,,SG,HDB,,,#ffe437,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w54139150,"54139150",way,Singapore,SG,"31",,Telok Blangah Rise,residential,"11",HDB,,,,,,,,,,,#ffe437,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46"
103.822771526046,1.27092327943714,w54139153,"54139153",way,Singapore,"42",,Telok Blangah Rise,residential,"14",,,,,,,,,,,,SG,HDB,,,#ffe437,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w54139153,"54139153",way,Singapore,SG,"42",,Telok Blangah Rise,residential,"14",HDB,,,,,,,,,,,#ffe437,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47"
103.823303722357,1.27037663921733,w54139154,"54139154",way,Singapore,"43",,Telok Blangah Rise,residential,"14",,,,,,,,,,,,SG,HDB,,,#ffe437,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w54139154,"54139154",way,Singapore,SG,"43",,Telok Blangah Rise,residential,"14",HDB,,,,,,,,,,,#ffe437,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48"
103.820308175383,1.27287797868588,w54139159,"54139159",way,Singapore,"30",,Telok Blangah Rise,residential,"11",,,,,,,,,,,,SG,HDB,,,#ffe437,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w54139159,"54139159",way,Singapore,SG,"30",,Telok Blangah Rise,residential,"11",HDB,,,,,,,,,,,#ffe437,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49"
103.95744118685,1.34293876859435,w72676372,"72676372",way,Singapore,"224","520224",Simei Street 4,residential,"11",,,Block 224,,,,,,,,,SG,,,,,residential,,,,,,,,,,,,,,,,,,,,"36",,,,"520234",flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w711616634,"711616634",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50"
103.901253515317,1.3180468767578,w75039397,"75039397",way,Singapore,"844",,Sims Avenue,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w475145250,"475145250",way,,,,,Sims Avenue,,,HDB,,,,,,,residential,Kin Teck Tona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51"
103.764817539309,1.31737975797345,w75277142,"75277142",way,Singapore,"319","120319",Clementi Avenue 4,residential,"10",,,,,,,,,,,,SG,HDB,,Clementi Jade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w591772528,"591772528",way,,,,,,,,HDB,,,,,,,residential,Clementi Jade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52"
103.764817539309,1.31737975797345,w75277142,"75277142",way,Singapore,"319","120319",Clementi Avenue 4,residential,"10",,,,,,,,,,,,SG,HDB,,Clementi Jade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w75277142,"75277142",way,Singapore,SG,"319","120319",Clementi Avenue 4,residential,"10",HDB,,,Clementi Jade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53"
103.765436802258,1.3170763903944,w75277146,"75277146",way,Singapore,"320","120320",Clementi Avenue 4,residential,"10",,,,,,,,,,,,SG,HDB,,Clementi Jade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w591772528,"591772528",way,,,,,,,,HDB,,,,,,,residential,Clementi Jade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54"
103.765436802258,1.3170763903944,w75277146,"75277146",way,Singapore,"320","120320",Clementi Avenue 4,residential,"10",,,,,,,,,,,,SG,HDB,,Clementi Jade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w75277146,"75277146",way,Singapore,SG,"320","120320",Clementi Avenue 4,residential,"10",HDB,,,Clementi Jade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55"
103.766744404087,1.31808149302912,w75277149,"75277149",way,,"376","120376",Clementi Avenue 4,residential,"12",,,,,,,,,,,,,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w75277149,"75277149",way,,,"376","120376",Clementi Avenue 4,residential,"12",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56"
103.766744404087,1.31808149302912,w75277149,"75277149",way,,"376","120376",Clementi Avenue 4,residential,"12",,,,,,,,,,,,,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w713270914,"713270914",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57"
103.766762586566,1.31844609432021,w75277153,"75277153",way,,"375","120375",Clementi Avenue 4,residential,"12",,,,,,,,,,,,,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w75277153,"75277153",way,,,"375","120375",Clementi Avenue 4,residential,"12",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58"
103.766762586566,1.31844609432021,w75277153,"75277153",way,,"375","120375",Clementi Avenue 4,residential,"12",,,,,,,,,,,,,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w713270914,"713270914",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59"
103.764553951999,1.31803201032884,w75277172,"75277172",way,Singapore,"317","120317",Clementi Avenue 4,residential,"12",,,,,,,,,,,,SG,HDB,,Clementi Jade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w75277172,"75277172",way,Singapore,SG,"317","120317",Clementi Avenue 4,residential,"12",HDB,,,Clementi Jade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60"
103.764553951999,1.31803201032884,w75277172,"75277172",way,Singapore,"317","120317",Clementi Avenue 4,residential,"12",,,,,,,,,,,,SG,HDB,,Clementi Jade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w591772528,"591772528",way,,,,,,,,HDB,,,,,,,residential,Clementi Jade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61"
103.76544903176,1.31803040633191,w75277176,"75277176",way,Singapore,"318","120318",Clementi Avenue 4,residential,"12",,,,,,,,,,,,SG,HDB,,Clementi Jade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w591772528,"591772528",way,,,,,,,,HDB,,,,,,,residential,Clementi Jade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62"
103.76544903176,1.31803040633191,w75277176,"75277176",way,Singapore,"318","120318",Clementi Avenue 4,residential,"12",,,,,,,,,,,,SG,HDB,,Clementi Jade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w75277176,"75277176",way,Singapore,SG,"318","120318",Clementi Avenue 4,residential,"12",HDB,,,Clementi Jade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63"
103.764549584031,1.3184378332313,w75277179,"75277179",way,Singapore,"316","120316",Clementi Avenue 4,residential,"12",,,,,,,,,,,,SG,HDB,,Clementi Jade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w591772528,"591772528",way,,,,,,,,HDB,,,,,,,residential,Clementi Jade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64"
103.764549584031,1.3184378332313,w75277179,"75277179",way,Singapore,"316","120316",Clementi Avenue 4,residential,"12",,,,,,,,,,,,SG,HDB,,Clementi Jade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w75277179,"75277179",way,Singapore,SG,"316","120316",Clementi Avenue 4,residential,"12",HDB,,,Clementi Jade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65"
103.765472833579,1.31844350498299,w75277181,"75277181",way,Singapore,"315","120315",Clementi Avenue 4,residential,"12",,,,,,,,,,,,SG,HDB,,Clementi Jade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w591772528,"591772528",way,,,,,,,,HDB,,,,,,,residential,Clementi Jade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66"
103.765472833579,1.31844350498299,w75277181,"75277181",way,Singapore,"315","120315",Clementi Avenue 4,residential,"12",,,,,,,,,,,,SG,HDB,,Clementi Jade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w75277181,"75277181",way,Singapore,SG,"315","120315",Clementi Avenue 4,residential,"12",HDB,,,Clementi Jade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67"
103.767957649973,1.31412496248291,w75277192,"75277192",way,Singapore,"331","120331",Clementi Avenue 2,residential,"12",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w713270911,"713270911",way,,,,,,,,HDB,,,,,,,residential,Clementi Shine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68"
103.767957649973,1.31412496248291,w75277192,"75277192",way,Singapore,"331","120331",Clementi Avenue 2,residential,"12",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w75277192,"75277192",way,Singapore,SG,"331","120331",Clementi Avenue 2,residential,"12",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69"
103.767102935142,1.3138944598181,w75277239,"75277239",way,Singapore,"328","120328",Clementi Avenue 2,residential,"4",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w75277239,"75277239",way,Singapore,SG,"328","120328",Clementi Avenue 2,residential,"4",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70"
103.767102935142,1.3138944598181,w75277239,"75277239",way,Singapore,"328","120328",Clementi Avenue 2,residential,"4",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w713270911,"713270911",way,,,,,,,,HDB,,,,,,,residential,Clementi Shine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71"
103.766576362455,1.31388025843336,w75277251,"75277251",way,Singapore,"327","120327",Clementi Avenue 2,residential,"16",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w713270911,"713270911",way,,,,,,,,HDB,,,,,,,residential,Clementi Shine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72"
103.766576362455,1.31388025843336,w75277251,"75277251",way,Singapore,"327","120327",Clementi Avenue 2,residential,"16",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w75277251,"75277251",way,Singapore,SG,"327","120327",Clementi Avenue 2,residential,"16",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73"
103.767376990533,1.31309013535057,w75277258,"75277258",way,Singapore,"329","120329",Clementi Avenue 2,residential,"12",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w713270911,"713270911",way,,,,,,,,HDB,,,,,,,residential,Clementi Shine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74"
103.767376990533,1.31309013535057,w75277258,"75277258",way,Singapore,"329","120329",Clementi Avenue 2,residential,"12",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w75277258,"75277258",way,Singapore,SG,"329","120329",Clementi Avenue 2,residential,"12",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75"
103.766133998999,1.31514620068454,w75277300,"75277300",way,Singapore,"324","120324",Clementi Avenue 2,residential,"12",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w713270911,"713270911",way,,,,,,,,HDB,,,,,,,residential,Clementi Shine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76"
103.766133998999,1.31514620068454,w75277300,"75277300",way,Singapore,"324","120324",Clementi Avenue 2,residential,"12",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w75277300,"75277300",way,Singapore,SG,"324","120324",Clementi Avenue 2,residential,"12",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77"
103.767511801158,1.3147485264345,w75277309,"75277309",way,Singapore,"332","120332",Clementi Avenue 2,residential,"12",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w75277309,"75277309",way,Singapore,SG,"332","120332",Clementi Avenue 2,residential,"12",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78"
103.767511801158,1.3147485264345,w75277309,"75277309",way,Singapore,"332","120332",Clementi Avenue 2,residential,"12",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w713270911,"713270911",way,,,,,,,,HDB,,,,,,,residential,Clementi Shine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"79"
103.767516337163,1.31519104424368,w75277314,"75277314",way,Singapore,"333","120333",Clementi Avenue 2,residential,"12",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w75277314,"75277314",way,Singapore,SG,"333","120333",Clementi Avenue 2,residential,"12",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80"
103.767516337163,1.31519104424368,w75277314,"75277314",way,Singapore,"333","120333",Clementi Avenue 2,residential,"12",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w713270911,"713270911",way,,,,,,,,HDB,,,,,,,residential,Clementi Shine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81"
103.766427118253,1.31442929029533,w75277360,"75277360",way,Singapore,"326","120326",Clementi Avenue 2,residential,"13",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w75277360,"75277360",way,Singapore,SG,"326","120326",Clementi Avenue 2,residential,"13",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82"
103.766427118253,1.31442929029533,w75277360,"75277360",way,Singapore,"326","120326",Clementi Avenue 2,residential,"13",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w713270911,"713270911",way,,,,,,,,HDB,,,,,,,residential,Clementi Shine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83"
103.766865840142,1.31507818780366,w75277362,"75277362",way,Singapore,"328","120328",Clementi Avenue 2,residential,"4",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w75277362,"75277362",way,Singapore,SG,"328","120328",Clementi Avenue 2,residential,"4",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84"
103.766865840142,1.31507818780366,w75277362,"75277362",way,Singapore,"328","120328",Clementi Avenue 2,residential,"4",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w713270911,"713270911",way,,,,,,,,HDB,,,,,,,residential,Clementi Shine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85"
103.76927993202,1.31404034544544,w77181572,"77181572",way,Singapore,"357","120357",Clementi Ave 2,residential,"25",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w77181572,"77181572",way,Singapore,SG,"357","120357",Clementi Ave 2,residential,"25",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"86"
103.76927993202,1.31404034544544,w77181572,"77181572",way,Singapore,"357","120357",Clementi Ave 2,residential,"25",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w713270910,"713270910",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87"
103.689787841671,1.34287040294914,w93996055,"93996055",way,Singapore,"938","640938",Jurong West Street 91,residential,"12",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Nanyang Ruby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705322085,"705322085",way,,,,,,,,HDB,,,,,,,residential,Nanyang Ruby,,,,,neighbourhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"88"
103.689787841671,1.34287040294914,w93996055,"93996055",way,Singapore,"938","640938",Jurong West Street 91,residential,"12",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Nanyang Ruby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w93996055,"93996055",way,Singapore,SG,"938","640938",Jurong West Street 91,residential,"12",HDB,,,,,,,,,,,,,,Nanyang Ruby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"89"
103.689835218656,1.34212699428022,w93996061,"93996061",way,Singapore,"933","640933",Jurong West Street 91,residential,"13",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Nanyang Ruby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705322085,"705322085",way,,,,,,,,HDB,,,,,,,residential,Nanyang Ruby,,,,,neighbourhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90"
103.689835218656,1.34212699428022,w93996061,"93996061",way,Singapore,"933","640933",Jurong West Street 91,residential,"13",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Nanyang Ruby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w93996061,"93996061",way,Singapore,SG,"933","640933",Jurong West Street 91,residential,"13",HDB,,,,,,,,,,,,,,Nanyang Ruby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91"
103.688755190811,1.34224316948551,w93996063,"93996063",way,Singapore,"934","640934",Jurong West Street 91,residential,"13",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Nanyang Ruby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705322085,"705322085",way,,,,,,,,HDB,,,,,,,residential,Nanyang Ruby,,,,,neighbourhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"92"
103.688755190811,1.34224316948551,w93996063,"93996063",way,Singapore,"934","640934",Jurong West Street 91,residential,"13",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Nanyang Ruby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w93996063,"93996063",way,Singapore,SG,"934","640934",Jurong West Street 91,residential,"13",HDB,,,,,,,,,,,,,,Nanyang Ruby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"93"
103.688805360181,1.34298222744218,w93996064,"93996064",way,Singapore,"939","640939",Jurong West Street 91,residential,"12",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Nanyang Ruby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705322085,"705322085",way,,,,,,,,HDB,,,,,,,residential,Nanyang Ruby,,,,,neighbourhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94"
103.688805360181,1.34298222744218,w93996064,"93996064",way,Singapore,"939","640939",Jurong West Street 91,residential,"12",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Nanyang Ruby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w93996064,"93996064",way,Singapore,SG,"939","640939",Jurong West Street 91,residential,"12",HDB,,,,,,,,,,,,,,Nanyang Ruby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95"
103.688891115368,1.34331097374004,w93996069,"93996069",way,Singapore,"940","640940",Jurong West Street 91,residential,"12",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Nanyang Ruby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705322085,"705322085",way,,,,,,,,HDB,,,,,,,residential,Nanyang Ruby,,,,,neighbourhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"96"
103.688891115368,1.34331097374004,w93996069,"93996069",way,Singapore,"940","640940",Jurong West Street 91,residential,"12",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,Nanyang Ruby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w93996069,"93996069",way,Singapore,SG,"940","640940",Jurong West Street 91,residential,"12",HDB,,,,,,,,,,,,,,Nanyang Ruby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97"
103.70223090025,1.34178948665795,w94078027,"94078027",way,Singapore,667D,"644667",Jurong West Street 65,residential,"16",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w94078027,"94078027",way,Singapore,SG,667D,"644667",Jurong West Street 65,residential,"16",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98"
103.70223090025,1.34178948665795,w94078027,"94078027",way,Singapore,667D,"644667",Jurong West Street 65,residential,"16",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705323257,"705323257",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99"
